Freq.	V(vo)	V(vo1)
3.51560440528231e+04	(-6.31674587345528e+00dB,3.39228326477894e+01°)	(-6.25602909894015e+00dB,3.34410818871867e+01°)
3.52370871042420e+04	(-6.31574672875799e+00dB,3.38484752814350e+01°)	(-6.25506579825094e+00dB,3.33665948877701e+01°)
3.53183169791890e+04	(-6.31474921885384e+00dB,3.37742713149285e+01°)	(-6.25410394846770e+00dB,3.32922584306745e+01°)
3.53997341083367e+04	(-6.31375335898360e+00dB,3.37002204391765e+01°)	(-6.25314356605023e+00dB,3.32180722079985e+01°)
3.54813389233508e+04	(-6.31275916416012e+00dB,3.36263223462575e+01°)	(-6.25218466722183e+00dB,3.31440359129876e+01°)
3.55631318568917e+04	(-6.31176664917029e+00dB,3.35525767294094e+01°)	(-6.25122726797125e+00dB,3.30701492400213e+01°)
3.56451133426176e+04	(-6.31077582857699e+00dB,3.34789832830161e+01°)	(-6.25027138405471e+00dB,3.29964118846003e+01°)
3.57272838151861e+04	(-6.30978671672096e+00dB,3.34055417025952e+01°)	(-6.24931703099786e+00dB,3.29228235433335e+01°)
3.58096437102568e+04	(-6.30879932772268e+00dB,3.33322516847853e+01°)	(-6.24836422409781e+00dB,3.28493839139261e+01°)
3.58921934644937e+04	(-6.30781367548432e+00dB,3.32591129273336e+01°)	(-6.24741297842507e+00dB,3.27760926951664e+01°)
3.59749335155674e+04	(-6.30682977369158e+00dB,3.31861251290838e+01°)	(-6.24646330882543e+00dB,3.27029495869145e+01°)
3.60578643021573e+04	(-6.30584763581554e+00dB,3.31132879899641e+01°)	(-6.24551522992202e+00dB,3.26299542900900e+01°)
3.61409862639544e+04	(-6.30486727511453e+00dB,3.30406012109749e+01°)	(-6.24456875611711e+00dB,3.25571065066596e+01°)
3.62242998416629e+04	(-6.30388870463598e+00dB,3.29680644941775e+01°)	(-6.24362390159412e+00dB,3.24844059396259e+01°)
3.63078054770032e+04	(-6.30291193721825e+00dB,3.28956775426824e+01°)	(-6.24268068031945e+00dB,3.24118522930160e+01°)
3.63915036127137e+04	(-6.30193698549243e+00dB,3.28234400606378e+01°)	(-6.24173910604447e+00dB,3.23394452718694e+01°)
3.64753946925538e+04	(-6.30096386188418e+00dB,3.27513517532179e+01°)	(-6.24079919230727e+00dB,3.22671845822274e+01°)
3.65594791613055e+04	(-6.29999257861550e+00dB,3.26794123266125e+01°)	(-6.23986095243463e+00dB,3.21950699311216e+01°)
3.66437574647763e+04	(-6.29902314770656e+00dB,3.26076214880155e+01°)	(-6.23892439954383e+00dB,3.21231010265629e+01°)
3.67282300498014e+04	(-6.29805558097742e+00dB,3.25359789456141e+01°)	(-6.23798954654449e+00dB,3.20512775775311e+01°)
3.68128973642461e+04	(-6.29708989004984e+00dB,3.24644844085781e+01°)	(-6.23705640614046e+00dB,3.19795992939633e+01°)
3.68977598570080e+04	(-6.29612608634903e+00dB,3.23931375870491e+01°)	(-6.23612499083153e+00dB,3.19080658867444e+01°)
3.69828179780195e+04	(-6.29516418110536e+00dB,3.23219381921305e+01°)	(-6.23519531291537e+00dB,3.18366770676962e+01°)
3.70680721782505e+04	(-6.29420418535615e+00dB,3.22508859358768e+01°)	(-6.23426738448924e+00dB,3.17654325495665e+01°)
3.71535229097101e+04	(-6.29324610994736e+00dB,3.21799805312835e+01°)	(-6.23334121745179e+00dB,3.16943320460202e+01°)
3.72391706254497e+04	(-6.29228996553529e+00dB,3.21092216922772e+01°)	(-6.23241682350489e+00dB,3.16233752716284e+01°)
3.73250157795649e+04	(-6.29133576258833e+00dB,3.20386091337054e+01°)	(-6.23149421415532e+00dB,3.15525619418584e+01°)
3.74110588271981e+04	(-6.29038351138858e+00dB,3.19681425713268e+01°)	(-6.23057340071657e+00dB,3.14818917730648e+01°)
3.74973002245411e+04	(-6.28943322203361e+00dB,3.18978217218019e+01°)	(-6.22965439431057e+00dB,3.14113644824790e+01°)
3.75837404288372e+04	(-6.28848490443807e+00dB,3.18276463026830e+01°)	(-6.22873720586943e+00dB,3.13409797882000e+01°)
3.76703798983836e+04	(-6.28753856833537e+00dB,3.17576160324052e+01°)	(-6.22782184613713e+00dB,3.12707374091853e+01°)
3.77572190925343e+04	(-6.28659422327935e+00dB,3.16877306302771e+01°)	(-6.22690832567129e+00dB,3.12006370652412e+01°)
3.78442584717020e+04	(-6.28565187864588e+00dB,3.16179898164709e+01°)	(-6.22599665484476e+00dB,3.11306784770139e+01°)
3.79314984973609e+04	(-6.28471154363451e+00dB,3.15483933120145e+01°)	(-6.22508684384746e+00dB,3.10608613659805e+01°)
3.80189396320488e+04	(-6.28377322727009e+00dB,3.14789408387817e+01°)	(-6.22417890268791e+00dB,3.09911854544399e+01°)
3.81065823393700e+04	(-6.28283693840437e+00dB,3.14096321194838e+01°)	(-6.22327284119496e+00dB,3.09216504655045e+01°)
3.81944270839973e+04	(-6.28190268571759e+00dB,3.13404668776608e+01°)	(-6.22236866901946e+00dB,3.08522561230909e+01°)
3.82824743316749e+04	(-6.28097047772008e+00dB,3.12714448376727e+01°)	(-6.22146639563586e+00dB,3.07830021519118e+01°)
3.83707245492205e+04	(-6.28004032275384e+00dB,3.12025657246912e+01°)	(-6.22056603034389e+00dB,3.07138882774677e+01°)
3.84591782045279e+04	(-6.27911222899408e+00dB,3.11338292646913e+01°)	(-6.21966758227014e+00dB,3.06449142260378e+01°)
3.85478357665697e+04	(-6.27818620445080e+00dB,3.10652351844432e+01°)	(-6.21877106036966e+00dB,3.05760797246730e+01°)
3.86366977053995e+04	(-6.27726225697034e+00dB,3.09967832115038e+01°)	(-6.21787647342762e+00dB,3.05073845011865e+01°)
3.87257644921542e+04	(-6.27634039423686e+00dB,3.09284730742089e+01°)	(-6.21698383006086e+00dB,3.04388282841470e+01°)
3.88150365990573e+04	(-6.27542062377396e+00dB,3.08603045016656e+01°)	(-6.21609313871944e+00dB,3.03704108028700e+01°)
3.89045144994205e+04	(-6.27450295294611e+00dB,3.07922772237440e+01°)	(-6.21520440768827e+00dB,3.03021317874104e+01°)
3.89941986676468e+04	(-6.27358738896020e+00dB,3.07243909710694e+01°)	(-6.21431764508865e+00dB,3.02339909685546e+01°)
3.90840895792326e+04	(-6.27267393886701e+00dB,3.06566454750154e+01°)	(-6.21343285887972e+00dB,3.01659880778134e+01°)
3.91741877107707e+04	(-6.27176260956271e+00dB,3.05890404676959e+01°)	(-6.21255005686020e+00dB,3.00981228474139e+01°)
3.92644935399524e+04	(-6.27085340779034e+00dB,3.05215756819577e+01°)	(-6.21166924666969e+00dB,3.00303950102928e+01°)
3.93550075455701e+04	(-6.26994634014125e+00dB,3.04542508513734e+01°)	(-6.21079043579034e+00dB,2.99628043000885e+01°)
3.94457302075202e+04	(-6.26904141305658e+00dB,3.03870657102338e+01°)	(-6.20991363154829e+00dB,2.98953504511346e+01°)
3.95366620068051e+04	(-6.26813863282870e+00dB,3.03200199935416e+01°)	(-6.20903884111519e+00dB,2.98280331984520e+01°)
3.96278034255363e+04	(-6.26723800560263e+00dB,3.02531134370035e+01°)	(-6.20816607150967e+00dB,2.97608522777430e+01°)
3.97191549469363e+04	(-6.26633953737748e+00dB,3.01863457770239e+01°)	(-6.20729532959878e+00dB,2.96938074253834e+01°)
3.98107170553420e+04	(-6.26544323400786e+00dB,3.01197167506979e+01°)	(-6.20642662209954e+00dB,2.96268983784166e+01°)
3.99024902362065e+04	(-6.26454910120528e+00dB,3.00532260958044e+01°)	(-6.20555995558031e+00dB,2.95601248745461e+01°)
3.99944749761020e+04	(-6.26365714453958e+00dB,2.99868735507997e+01°)	(-6.20469533646229e+00dB,2.94934866521296e+01°)
4.00866717627225e+04	(-6.26276736944025e+00dB,2.99206588548111e+01°)	(-6.20383277102091e+00dB,2.94269834501721e+01°)
4.01790810848862e+04	(-6.26187978119788e+00dB,2.98545817476302e+01°)	(-6.20297226538728e+00dB,2.93606150083198e+01°)
4.02717034325381e+04	(-6.26099438496548e+00dB,2.97886419697063e+01°)	(-6.20211382554960e+00dB,2.92943810668534e+01°)
4.03645392967526e+04	(-6.26011118575985e+00dB,2.97228392621408e+01°)	(-6.20125745735455e+00dB,2.92282813666820e+01°)
4.04575891697364e+04	(-6.25923018846293e+00dB,2.96571733666804e+01°)	(-6.20040316650870e+00dB,2.91623156493373e+01°)
4.05508535448305e+04	(-6.25835139782315e+00dB,2.95916440257116e+01°)	(-6.19955095857989e+00dB,2.90964836569671e+01°)
4.06443329165134e+04	(-6.25747481845674e+00dB,2.95262509822541e+01°)	(-6.19870083899858e+00dB,2.90307851323294e+01°)
4.07380277804033e+04	(-6.25660045484905e+00dB,2.94609939799551e+01°)	(-6.19785281305927e+00dB,2.89652198187867e+01°)
4.08319386332613e+04	(-6.25572831135588e+00dB,2.93958727630836e+01°)	(-6.19700688592177e+00dB,2.88997874603002e+01°)
4.09260659729931e+04	(-6.25485839220477e+00dB,2.93308870765244e+01°)	(-6.19616306261264e+00dB,2.88344878014238e+01°)
4.10204102986527e+04	(-6.25399070149629e+00dB,2.92660366657728e+01°)	(-6.19532134802644e+00dB,2.87693205872986e+01°)
4.11149721104442e+04	(-6.25312524320533e+00dB,2.92013212769284e+01°)	(-6.19448174692711e+00dB,2.87042855636475e+01°)
4.12097519097250e+04	(-6.25226202118237e+00dB,2.91367406566900e+01°)	(-6.19364426394927e+00dB,2.86393824767694e+01°)
4.13047501990081e+04	(-6.25140103915473e+00dB,2.90722945523503e+01°)	(-6.19280890359953e+00dB,2.85746110735342e+01°)
4.13999674819650e+04	(-6.25054230072784e+00dB,2.90079827117899e+01°)	(-6.19197567025774e+00dB,2.85099711013769e+01°)
4.14954042634282e+04	(-6.24968580938653e+00dB,2.89438048834728e+01°)	(-6.19114456817838e+00dB,2.84454623082930e+01°)
4.15910610493941e+04	(-6.24883156849616e+00dB,2.88797608164406e+01°)	(-6.19031560149174e+00dB,2.83810844428326e+01°)
4.16869383470254e+04	(-6.24797958130395e+00dB,2.88158502603074e+01°)	(-6.18948877420520e+00dB,2.83168372540960e+01°)
4.17830366646540e+04	(-6.24712985094015e+00dB,2.87520729652550e+01°)	(-6.18866409020457e+00dB,2.82527204917282e+01°)
4.18793565117837e+04	(-6.24628238041928e+00dB,2.86884286820280e+01°)	(-6.18784155325527e+00dB,2.81887339059142e+01°)
4.19758983990926e+04	(-6.24543717264129e+00dB,2.86249171619283e+01°)	(-6.18702116700353e+00dB,2.81248772473737e+01°)
4.20726628384362e+04	(-6.24459423039280e+00dB,2.85615381568107e+01°)	(-6.18620293497776e+00dB,2.80611502673569e+01°)
4.21696503428500e+04	(-6.24375355634823e+00dB,2.84982914190781e+01°)	(-6.18538686058961e+00dB,2.79975527176391e+01°)
4.22668614265520e+04	(-6.24291515307105e+00dB,2.84351767016765e+01°)	(-6.18457294713534e+00dB,2.79340843505167e+01°)
4.23642966049458e+04	(-6.24207902301487e+00dB,2.83721937580907e+01°)	(-6.18376119779688e+00dB,2.78707449188018e+01°)
4.24619563946230e+04	(-6.24124516852463e+00dB,2.83093423423395e+01°)	(-6.18295161564313e+00dB,2.78075341758184e+01°)
4.25598413133660e+04	(-6.24041359183779e+00dB,2.82466222089712e+01°)	(-6.18214420363109e+00dB,2.77444518753974e+01°)
4.26579518801509e+04	(-6.23958429508540e+00dB,2.81840331130592e+01°)	(-6.18133896460707e+00dB,2.76814977718723e+01°)
4.27562886151503e+04	(-6.23875728029328e+00dB,2.81215748101976e+01°)	(-6.18053590130784e+00dB,2.76186716200752e+01°)
4.28548520397356e+04	(-6.23793254938311e+00dB,2.80592470564969e+01°)	(-6.17973501636179e+00dB,2.75559731753320e+01°)
4.29536426764803e+04	(-6.23711010417360e+00dB,2.79970496085798e+01°)	(-6.17893631229010e+00dB,2.74934021934584e+01°)
4.30526610491626e+04	(-6.23628994638152e+00dB,2.79349822235766e+01°)	(-6.17813979150786e+00dB,2.74309584307558e+01°)
4.31519076827681e+04	(-6.23547207762290e+00dB,2.78730446591217e+01°)	(-6.17734545632522e+00dB,2.73686416440071e+01°)
4.32513831034924e+04	(-6.23465649941399e+00dB,2.78112366733492e+01°)	(-6.17655330894850e+00dB,2.73064515904727e+01°)
4.33510878387444e+04	(-6.23384321317247e+00dB,2.77495580248886e+01°)	(-6.17576335148133e+00dB,2.72443880278866e+01°)
4.34510224171486e+04	(-6.23303222021845e+00dB,2.76880084728616e+01°)	(-6.17497558592572e+00dB,2.71824507144522e+01°)
4.35511873685483e+04	(-6.23222352177556e+00dB,2.76265877768772e+01°)	(-6.17419001418321e+00dB,2.71206394088387e+01°)
4.36515832240080e+04	(-6.23141711897198e+00dB,2.75652956970289e+01°)	(-6.17340663805592e+00dB,2.70589538701774e+01°)
4.37522105158166e+04	(-6.23061301284154e+00dB,2.75041319938901e+01°)	(-6.17262545924766e+00dB,2.69973938580574e+01°)
4.38530697774900e+04	(-6.22981120432474e+00dB,2.74430964285108e+01°)	(-6.17184647936495e+00dB,2.69359591325226e+01°)
4.39541615437738e+04	(-6.22901169426973e+00dB,2.73821887624138e+01°)	(-6.17106969991820e+00dB,2.68746494540676e+01°)
4.40554863506467e+04	(-6.22821448343344e+00dB,2.73214087575912e+01°)	(-6.17029512232265e+00dB,2.68134645836341e+01°)
4.41570447353226e+04	(-6.22741957248251e+00dB,2.72607561765006e+01°)	(-6.16952274789947e+00dB,2.67524042826079e+01°)
4.42588372362540e+04	(-6.22662696199433e+00dB,2.72002307820618e+01°)	(-6.16875257787681e+00dB,2.66914683128147e+01°)
4.43608643931345e+04	(-6.22583665245805e+00dB,2.71398323376534e+01°)	(-6.16798461339080e+00dB,2.66306564365171e+01°)
4.44631267469021e+04	(-6.22504864427556e+00dB,2.70795606071091e+01°)	(-6.16721885548664e+00dB,2.65699684164111e+01°)
4.45656248397416e+04	(-6.22426293776251e+00dB,2.70194153547146e+01°)	(-6.16645530511953e+00dB,2.65094040156231e+01°)
4.46683592150875e+04	(-6.22347953314922e+00dB,2.69593963452042e+01°)	(-6.16569396315576e+00dB,2.64489629977060e+01°)
4.47713304176275e+04	(-6.22269843058172e+00dB,2.68995033437577e+01°)	(-6.16493483037364e+00dB,2.63886451266365e+01°)
4.48745389933044e+04	(-6.22191963012269e+00dB,2.68397361159970e+01°)	(-6.16417790746457e+00dB,2.63284501668117e+01°)
4.49779854893200e+04	(-6.22114313175240e+00dB,2.67800944279829e+01°)	(-6.16342319503394e+00dB,2.62683778830463e+01°)
4.50816704541372e+04	(-6.22036893536966e+00dB,2.67205780462123e+01°)	(-6.16267069360220e+00dB,2.62084280405688e+01°)
4.51855944374834e+04	(-6.21959704079280e+00dB,2.66611867376150e+01°)	(-6.16192040360575e+00dB,2.61486004050194e+01°)
4.52897579903532e+04	(-6.21882744776056e+00dB,2.66019202695505e+01°)	(-6.16117232539795e+00dB,2.60888947424462e+01°)
4.53941616650114e+04	(-6.21806015593302e+00dB,2.65427784098052e+01°)	(-6.16042645925008e+00dB,2.60293108193028e+01°)
4.54988060149959e+04	(-6.21729516489255e+00dB,2.64837609265896e+01°)	(-6.15968280535221e+00dB,2.59698484024453e+01°)
4.56036915951206e+04	(-6.21653247414467e+00dB,2.64248675885353e+01°)	(-6.15894136381426e+00dB,2.59105072591292e+01°)
4.57088189614785e+04	(-6.21577208311903e+00dB,2.63660981646921e+01°)	(-6.15820213466683e+00dB,2.58512871570071e+01°)
4.58141886714443e+04	(-6.21501399117022e+00dB,2.63074524245252e+01°)	(-6.15746511786219e+00dB,2.57921878641252e+01°)
4.59198012836778e+04	(-6.21425819757870e+00dB,2.62489301379129e+01°)	(-6.15673031327516e+00dB,2.57332091489214e+01°)
4.60256573581265e+04	(-6.21350470155171e+00dB,2.61905310751432e+01°)	(-6.15599772070402e+00dB,2.56743507802222e+01°)
4.61317574560288e+04	(-6.21275350222411e+00dB,2.61322550069117e+01°)	(-6.15526733987147e+00dB,2.56156125272400e+01°)
4.62381021399169e+04	(-6.21200459865922e+00dB,2.60741017043187e+01°)	(-6.15453917042541e+00dB,2.55569941595707e+01°)
4.63446919736197e+04	(-6.21125798984976e+00dB,2.60160709388669e+01°)	(-6.15381321193994e+00dB,2.54984954471911e+01°)
4.64515275222658e+04	(-6.21051367471864e+00dB,2.59581624824585e+01°)	(-6.15308946391618e+00dB,2.54401161604565e+01°)
4.65586093522867e+04	(-6.20977165211982e+00dB,2.59003761073929e+01°)	(-6.15236792578319e+00dB,2.53818560700980e+01°)
4.66659380314197e+04	(-6.20903192083916e+00dB,2.58427115863645e+01°)	(-6.15164859689877e+00dB,2.53237149472202e+01°)
4.67735141287106e+04	(-6.20829447959526e+00dB,2.57851686924597e+01°)	(-6.15093147655037e+00dB,2.52656925632990e+01°)
4.68813382145173e+04	(-6.20755932704026e+00dB,2.57277471991551e+01°)	(-6.15021656395593e+00dB,2.52077886901790e+01°)
4.69894108605123e+04	(-6.20682646176070e+00dB,2.56704468803148e+01°)	(-6.14950385826473e+00dB,2.51500031000710e+01°)
4.70977326396860e+04	(-6.20609588227827e+00dB,2.56132675101885e+01°)	(-6.14879335855819e+00dB,2.50923355655504e+01°)
4.72063041263497e+04	(-6.20536758705068e+00dB,2.55562088634085e+01°)	(-6.14808506385077e+00dB,2.50347858595544e+01°)
4.73151258961387e+04	(-6.20464157447242e+00dB,2.54992707149885e+01°)	(-6.14737897309072e+00dB,2.49773537553798e+01°)
4.74241985260151e+04	(-6.20391784287558e+00dB,2.54424528403203e+01°)	(-6.14667508516097e+00dB,2.49200390266811e+01°)
4.75335225942711e+04	(-6.20319639053061e+00dB,2.53857550151728e+01°)	(-6.14597339887987e+00dB,2.48628414474685e+01°)
4.76430986805322e+04	(-6.20247721564709e+00dB,2.53291770156888e+01°)	(-6.14527391300205e+00dB,2.48057607921053e+01°)
4.77529273657596e+04	(-6.20176031637457e+00dB,2.52727186183836e+01°)	(-6.14457662621917e+00dB,2.47487968353060e+01°)
4.78630092322544e+04	(-6.20104569080325e+00dB,2.52163796001428e+01°)	(-6.14388153716077e+00dB,2.46919493521347e+01°)
4.79733448636594e+04	(-6.20033333696478e+00dB,2.51601597382202e+01°)	(-6.14318864439497e+00dB,2.46352181180027e+01°)
4.80839348449633e+04	(-6.19962325283305e+00dB,2.51040588102358e+01°)	(-6.14249794642936e+00dB,2.45786029086665e+01°)
4.81947797625032e+04	(-6.19891543632485e+00dB,2.50480765941741e+01°)	(-6.14180944171164e+00dB,2.45221035002261e+01°)
4.83058802039677e+04	(-6.19820988530070e+00dB,2.49922128683818e+01°)	(-6.14112312863049e+00dB,2.44657196691230e+01°)
4.84172367584003e+04	(-6.19750659756552e+00dB,2.49364674115661e+01°)	(-6.14043900551627e+00dB,2.44094511921384e+01°)
4.85288500162025e+04	(-6.19680557086939e+00dB,2.48808400027931e+01°)	(-6.13975707064179e+00dB,2.43532978463914e+01°)
4.86407205691365e+04	(-6.19610680290827e+00dB,2.48253304214856e+01°)	(-6.13907732222305e+00dB,2.42972594093367e+01°)
4.87528490103290e+04	(-6.19541029132471e+00dB,2.47699384474212e+01°)	(-6.13839975842002e+00dB,2.42413356587637e+01°)
4.88652359342737e+04	(-6.19471603370855e+00dB,2.47146638607312e+01°)	(-6.13772437733726e+00dB,2.41855263727943e+01°)
4.89778819368349e+04	(-6.19402402759765e+00dB,2.46595064418981e+01°)	(-6.13705117702479e+00dB,2.41298313298807e+01°)
4.90907876152506e+04	(-6.19333427047855e+00dB,2.46044659717545e+01°)	(-6.13638015547870e+00dB,2.40742503088047e+01°)
4.92039535681353e+04	(-6.19264675978721e+00dB,2.45495422314809e+01°)	(-6.13571131064190e+00dB,2.40187830886755e+01°)
4.93173803954838e+04	(-6.19196149290965e+00dB,2.44947350026046e+01°)	(-6.13504464040486e+00dB,2.39634294489279e+01°)
4.94310686986737e+04	(-6.19127846718264e+00dB,2.44400440669978e+01°)	(-6.13438014260623e+00dB,2.39081891693211e+01°)
4.95450190804692e+04	(-6.19059767989441e+00dB,2.43854692068756e+01°)	(-6.13371781503364e+00dB,2.38530620299369e+01°)
4.96592321450237e+04	(-6.18991912828527e+00dB,2.43310102047954e+01°)	(-6.13305765542428e+00dB,2.37980478111782e+01°)
4.97737084978837e+04	(-6.18924280954829e+00dB,2.42766668436544e+01°)	(-6.13239966146570e+00dB,2.37431462937676e+01°)
4.98884487459913e+04	(-6.18856872082997e+00dB,2.42224389066887e+01°)	(-6.13174383079636e+00dB,2.36883572587457e+01°)
5.00034534976879e+04	(-6.18789685923086e+00dB,2.41683261774716e+01°)	(-6.13109016100641e+00dB,2.36336804874697e+01°)
5.01187233627173e+04	(-6.18722722180623e+00dB,2.41143284399122e+01°)	(-6.13043864963829e+00dB,2.35791157616122e+01°)
5.02342589522287e+04	(-6.18655980556672e+00dB,2.40604454782538e+01°)	(-6.12978929418741e+00dB,2.35246628631593e+01°)
5.03500608787805e+04	(-6.18589460747893e+00dB,2.40066770770727e+01°)	(-6.12914209210281e+00dB,2.34703215744099e+01°)
5.04661297563428e+04	(-6.18523162446608e+00dB,2.39530230212767e+01°)	(-6.12849704078779e+00dB,2.34160916779735e+01°)
5.05824662003013e+04	(-6.18457085340863e+00dB,2.38994830961039e+01°)	(-6.12785413760057e+00dB,2.33619729567696e+01°)
5.06990708274603e+04	(-6.18391229114489e+00dB,2.38460570871212e+01°)	(-6.12721337985493e+00dB,2.33079651940258e+01°)
5.08159442560459e+04	(-6.18325593447162e+00dB,2.37927447802228e+01°)	(-6.12657476482081e+00dB,2.32540681732771e+01°)
5.09330871057094e+04	(-6.18260178014468e+00dB,2.37395459616295e+01°)	(-6.12593828972497e+00dB,2.32002816783640e+01°)
5.10504999975305e+04	(-6.18194982487956e+00dB,2.36864604178868e+01°)	(-6.12530395175156e+00dB,2.31466054934318e+01°)
5.11681835540206e+04	(-6.18130006535204e+00dB,2.36334879358642e+01°)	(-6.12467174804286e+00dB,2.30930394029289e+01°)
5.12861383991263e+04	(-6.18065249819874e+00dB,2.35806283027534e+01°)	(-6.12404167569968e+00dB,2.30395831916060e+01°)
5.14043651582324e+04	(-6.18000712001772e+00dB,2.35278813060677e+01°)	(-6.12341373178216e+00dB,2.29862366445147e+01°)
5.15228644581654e+04	(-6.17936392736907e+00dB,2.34752467336403e+01°)	(-6.12278791331025e+00dB,2.29329995470064e+01°)
5.16416369271968e+04	(-6.17872291677545e+00dB,2.34227243736236e+01°)	(-6.12216421726437e+00dB,2.28798716847310e+01°)
5.17606831950464e+04	(-6.17808408472268e+00dB,2.33703140144878e+01°)	(-6.12154264058595e+00dB,2.28268528436361e+01°)
5.18800038928857e+04	(-6.17744742766031e+00dB,2.33180154450197e+01°)	(-6.12092318017801e+00dB,2.27739428099656e+01°)
5.19995996533412e+04	(-6.17681294200217e+00dB,2.32658284543218e+01°)	(-6.12030583290578e+00dB,2.27211413702589e+01°)
